review,token
"Pas mau kasi review, nggk sengaja baca review
org lain yg ada kendala dan masalah dengan kamar / makanan / proses check in dll, saya sendiri pertama kali ke Jogja karna ada Tugas dinas. …","['pas', 'mau', 'kasi', 'review', 'nggk', 'sengaja', 'baca', 'review', 'org', 'lain', 'yg', 'ada', 'kendala', 'dan', 'masalah', 'dengan', 'kamar', 'makanan', 'proses', 'check', 'in', 'dll', 'saya', 'sendiri', 'pertama', 'kali', 'ke', 'jogja', 'karna', 'ada', 'tugas', 'dinas']"
"Pelayanan bagus,makananya enak,kamar bersih dan letaknya dekat sama kota dan mall","['pelayanan', 'bagus', 'makananya', 'enak', 'kamar', 'bersih', 'dan', 'letaknya', 'dekat', 'sama', 'kota', 'dan', 'mall']"
"Cukup berkesan menginap disini, pelayanan bagus dan ramah, kamar bersih makanan enak2 cocok untuk liburan keluarga","['cukup', 'berkesan', 'menginap', 'disini', 'pelayanan', 'bagus', 'dan', 'ramah', 'kamar', 'bersih', 'makanan', 'enak', 'cocok', 'untuk', 'liburan', 'keluarga']"
"Hotelnya nyaman bersih, pelayanan ramah dan makanannya enak enak. 3 hari 2 malam disini selalu dapat makanan yang enak dan beraneka ragam","['hotelnya', 'nyaman', 'bersih', 'pelayanan', 'ramah', 'dan', 'makanannya', 'enak', 'enak', 'hari', 'malam', 'disini', 'selalu', 'dapat', 'makanan', 'yang', 'enak', 'dan', 'beraneka', 'ragam']"
"Tempat sangat nyaman, pelayanan baik, akses untuk ke berbagai lokasi juga cukup mudah","['tempat', 'sangat', 'nyaman', 'pelayanan', 'baik', 'akses', 'untuk', 'ke', 'berbagai', 'lokasi', 'juga', 'cukup', 'mudah']"
"mantapp, kamarnya keren bangett","['mantapp', 'kamarnya', 'keren', 'bangett']"
"makanan baik.enak.
mbak intan sangat baik.
melayani setulus hati...sehat selalu mbk intan","['makanan', 'baik', 'enak', 'mbak', 'intan', 'sangat', 'baik', 'melayani', 'setulus', 'hati', 'sehat', 'selalu', 'mbk', 'intan']"
"Sarapan pagi banyak variasi dan cocok rasa serta aromanya.
Hanya kedepan kalau boleh kamar siapin juga sabun batang....karena gak semua familier dengan gel soap👍🙏 …","['sarapan', 'pagi', 'banyak', 'variasi', 'dan', 'cocok', 'rasa', 'serta', 'aromanya', 'hanya', 'kedepan', 'kalau', 'boleh', 'kamar', 'siapin', 'juga', 'sabun', 'batang', 'karena', 'gak', 'semua', 'familier', 'dengan', 'gel', 'soap']"
"Pengalaman menginap sehari semlm di grand mercure yogyakarta overall bagus, kamar bersih, sarapan juga enak dan lengkap...👍 …","['pengalaman', 'menginap', 'sehari', 'semlm', 'di', 'grand', 'mercure', 'yogyakarta', 'overall', 'bagus', 'kamar', 'bersih', 'sarapan', 'juga', 'enak', 'dan', 'lengkap']"
"Pelayanan ramah and friendly,kamarnya rapih dan bersih,makanannya enak dan ber fariasi,
Terima kasih untuk mba desy atas pelayanannya yg ramah.","['pelayanan', 'ramah', 'and', 'friendly', 'kamarnya', 'rapih', 'dan', 'bersih', 'makanannya', 'enak', 'dan', 'ber', 'fariasi', 'terima', 'kasih', 'untuk', 'mba', 'desy', 'atas', 'pelayanannya', 'yg', 'ramah']"
"Pelayanan bagus, kamar nyaman","['pelayanan', 'bagus', 'kamar', 'nyaman']"
"Tadi sempat ada masalah dgn pemindahan kamar, basically krn info dr panitia kurang maksimal, tp saya merasa dr pihak hotel juga agak kurang maksimal dlm assisting their guests.","['tadi', 'sempat', 'ada', 'masalah', 'dgn', 'pemindahan', 'kamar', 'basically', 'krn', 'info', 'dr', 'panitia', 'kurang', 'maksimal', 'tp', 'saya', 'merasa', 'dr', 'pihak', 'hotel', 'juga', 'agak', 'kurang', 'maksimal', 'dlm', 'assisting', 'their', 'guests']"
"Pelayanan mba Amanda bagus dan sangat ramah, makanan enak banyak macamnya sangat variatif","['pelayanan', 'mba', 'amanda', 'bagus', 'dan', 'sangat', 'ramah', 'makanan', 'enak', 'banyak', 'macamnya', 'sangat', 'variatif']"
"Pelayanan ramah-ramah
Devita","['pelayanan', 'ramah', 'ramah', 'devita']"
Breakfeast di grand mercure jogja makanannya g ada yang mengecewakan jempol delapan semua terutama utk training mbak lena sangat membantu terima kasih,"['breakfeast', 'di', 'grand', 'mercure', 'jogja', 'makanannya', 'g', 'ada', 'yang', 'mengecewakan', 'jempol', 'delapan', 'semua', 'terutama', 'utk', 'training', 'mbak', 'lena', 'sangat', 'membantu', 'terima', 'kasih']"
"Hotelnya authentic, rapih, bersih dan terawat.

Pelayanan juga ramah dan cepat tanggap, pengalaman yg menyenangkan tinggal disini","['hotelnya', 'authentic', 'rapih', 'bersih', 'dan', 'terawat', 'pelayanan', 'juga', 'ramah', 'dan', 'cepat', 'tanggap', 'pengalaman', 'yg', 'menyenangkan', 'tinggal', 'disini']"
"Bed nya rapi, empuk bgt jadi pengen rebahan terus, kamarnya juga nyaman, bathroom nya simple tapi wangi ,dan jgn kuatir ada peralatan mandi lengkap ,jadi gak kawatir klo lagi ada perjalanan bisnis 😍🥰🥰 …","['bed', 'nya', 'rapi', 'empuk', 'bgt', 'jadi', 'pengen', 'rebahan', 'terus', 'kamarnya', 'juga', 'nyaman', 'bathroom', 'nya', 'simple', 'tapi', 'wangi', 'dan', 'jgn', 'kuatir', 'ada', 'peralatan', 'mandi', 'lengkap', 'jadi', 'gak', 'kawatir', 'klo', 'lagi', 'ada', 'perjalanan', 'bisnis']"
"Kamarnya luas, bed nya ada yang ukuran besar jadi bisa buat ber 3 sama anak. Makanannya enak
semoga bisa kembali suatu hari nanti","['kamarnya', 'luas', 'bed', 'nya', 'ada', 'yang', 'ukuran', 'besar', 'jadi', 'bisa', 'buat', 'ber', 'sama', 'anak', 'makanannya', 'enak', 'semoga', 'bisa', 'kembali', 'suatu', 'hari', 'nanti']"
"Terimakasih kasih atas pelayanannya, sarapan yang luar biasa, dan terimakasih atas pelayanan saudari lena","['terimakasih', 'kasih', 'atas', 'pelayanannya', 'sarapan', 'yang', 'luar', 'biasa', 'dan', 'terimakasih', 'atas', 'pelayanan', 'saudari', 'lena']"
"Hotel mendukung masalah lingkungan dengan tidak menyajikan air kemasan botol plastik. Hotelnya cantik dengan ornamen candi, kamar bagus, ada welcome fruit yang cukup banyak. Makanan biasa sih, menyajikan banyak menu tradisional. Snack acara rapatnya enak dan cukup generous. Amenities nya juga lengkap.","['hotel', 'mendukung', 'masalah', 'lingkungan', 'dengan', 'tidak', 'menyajikan', 'air', 'kemasan', 'botol', 'plastik', 'hotelnya', 'cantik', 'dengan', 'ornamen', 'candi', 'kamar', 'bagus', 'ada', 'welcome', 'fruit', 'yang', 'cukup', 'banyak', 'makanan', 'biasa', 'sih', 'menyajikan', 'banyak', 'menu', 'tradisional', 'snack', 'acara', 'rapatnya', 'enak', 'dan', 'cukup', 'generous', 'amenities', 'nya', 'juga', 'lengkap']"
"pelayanannya baik, dan makanannya enak","['pelayanannya', 'baik', 'dan', 'makanannya', 'enak']"
Penginapan yg sangat nyaman bersih dan apapun yg kita butuh kan akan di usahakan. Pelayanannya bagus ramah,"['penginapan', 'yg', 'sangat', 'nyaman', 'bersih', 'dan', 'apapun', 'yg', 'kita', 'butuh', 'kan', 'akan', 'di', 'usahakan', 'pelayanannya', 'bagus', 'ramah']"
"Hotel bersih, fasilitas lengkap, pelayanan juga ramah, ditambah letak nya yg strategis juga jadi poin plus 👍🏻 …","['hotel', 'bersih', 'fasilitas', 'lengkap', 'pelayanan', 'juga', 'ramah', 'ditambah', 'letak', 'nya', 'yg', 'strategis', 'juga', 'jadi', 'poin', 'plus']"
"Toilet bau kaya gak pernah dibersihin, pintu gak bisa ditutup, air gak keluar","['toilet', 'bau', 'kaya', 'gak', 'pernah', 'dibersihin', 'pintu', 'gak', 'bisa', 'ditutup', 'air', 'gak', 'keluar']"
"Kamarnya bersih dan nyaman, enak untuk tidur. Kamar mandi nya juga lengkap dengan beberapa hal serta bersih. Servisnya sangat ramah dan baik, lokasi nya juga strategis di perkotaan.","['kamarnya', 'bersih', 'dan', 'nyaman', 'enak', 'untuk', 'tidur', 'kamar', 'mandi', 'nya', 'juga', 'lengkap', 'dengan', 'beberapa', 'hal', 'serta', 'bersih', 'servisnya', 'sangat', 'ramah', 'dan', 'baik', 'lokasi', 'nya', 'juga', 'strategis', 'di', 'perkotaan']"
Makan malam nya enak. Mantap di lidah. Pelayanannya ramah. Tempat juga strategis.,"['makan', 'malam', 'nya', 'enak', 'mantap', 'di', 'lidah', 'pelayanannya', 'ramah', 'tempat', 'juga', 'strategis']"
"Pelayanan nya oke banget, staff ramah, makanan bervariasi, good bngt pokoknya 🥰🥰 …","['pelayanan', 'nya', 'oke', 'banget', 'staff', 'ramah', 'makanan', 'bervariasi', 'good', 'bngt', 'pokoknya']"
"hotelnya dekat tempat makan dan mall, untuk lokasinya oke! hanya untuk makanan mungkin perlu improve variasinya","['hotelnya', 'dekat', 'tempat', 'makan', 'dan', 'mall', 'untuk', 'lokasinya', 'oke', 'hanya', 'untuk', 'makanan', 'mungkin', 'perlu', 'improve', 'variasinya']"
"Sarapan lengkap
Rasa enak dan pelayan memuaskan","['sarapan', 'lengkap', 'rasa', 'enak', 'dan', 'pelayan', 'memuaskan']"
"sangat senang mempunyai pengalaman menginap di hotel ini ❤️ pelayanan sangat cepat, kamar bersih dan wangi, sarapan lengkap dan enak! fasilitas yg lengkap. pilihan yg tepat untukmenginap disini disaat sedang berlibur ke Yogyakarta! 🥰❤️ …","['sangat', 'senang', 'mempunyai', 'pengalaman', 'menginap', 'di', 'hotel', 'ini', 'pelayanan', 'sangat', 'cepat', 'kamar', 'bersih', 'dan', 'wangi', 'sarapan', 'lengkap', 'dan', 'enak', 'fasilitas', 'yg', 'lengkap', 'pilihan', 'yg', 'tepat', 'untukmenginap', 'disini', 'disaat', 'sedang', 'berlibur', 'ke', 'yogyakarta']"
"Nginep di hotel ini jadi pengalaman yang menyenangkan. Dari awal masuk, pelayanannya udah terasa ramah dan profesional. Proses check-in juga cepat dan nggak ribet.||Kamarnya bersih, nyaman, dan semua fasilitas berfungsi dengan baik. Tempat …","['nginep', 'di', 'hotel', 'ini', 'jadi', 'pengalaman', 'yang', 'menyenangkan', 'dari', 'awal', 'masuk', 'pelayanannya', 'udah', 'terasa', 'ramah', 'dan', 'profesional', 'proses', 'check', 'in', 'juga', 'cepat', 'dan', 'nggak', 'ribet', 'kamarnya', 'bersih', 'nyaman', 'dan', 'semua', 'fasilitas', 'berfungsi', 'dengan', 'baik', 'tempat']"
"Mewah, bersih, pelayanan top. Fasilitas lengkap, lokasi strategis","['mewah', 'bersih', 'pelayanan', 'top', 'fasilitas', 'lengkap', 'lokasi', 'strategis']"
Sarapan paginya sangat enak banyak menu dan layanan fifin bagus,"['sarapan', 'paginya', 'sangat', 'enak', 'banyak', 'menu', 'dan', 'layanan', 'fifin', 'bagus']"
"menu sarapan yang berfariativ dan untuk staff ramah, nice","['menu', 'sarapan', 'yang', 'berfariativ', 'dan', 'untuk', 'staff', 'ramah', 'nice']"
"Layanan disini sangat baik. Kamarnya juga nyaman. Lalu untuk sarapan sangat beragam dari main dish sampai dessert. Overall, worth it banget.","['layanan', 'disini', 'sangat', 'baik', 'kamarnya', 'juga', 'nyaman', 'lalu', 'untuk', 'sarapan', 'sangat', 'beragam', 'dari', 'main', 'dish', 'sampai', 'dessert', 'overall', 'worth', 'it', 'banget']"
"Kebetulan punya experience yang selalu ok ok aja dengan grand mercure di kota lain jadi pas booking gak worries ttg kebersihan dll.
Cuma agak kaget staf stafnya kurang ramah jauh sekali dibanding medan yang mana …","['kebetulan', 'punya', 'experience', 'yang', 'selalu', 'ok', 'ok', 'aja', 'dengan', 'grand', 'mercure', 'di', 'kota', 'lain', 'jadi', 'pas', 'booking', 'gak', 'worries', 'ttg', 'kebersihan', 'dll', 'cuma', 'agak', 'kaget', 'staf', 'stafnya', 'kurang', 'ramah', 'jauh', 'sekali', 'dibanding', 'medan', 'yang', 'mana']"
Layanan memuaskan.. Pilihan tepat saat mudik ke Jogja..,"['layanan', 'memuaskan', 'pilihan', 'tepat', 'saat', 'mudik', 'ke', 'jogja']"
Berkesempatan bukber di sini. Masya Allah tempatnya nyaman dan makanannya enak-enak. Ini bukbernya di lantai 6 btw. …,"['berkesempatan', 'bukber', 'di', 'sini', 'masya', 'allah', 'tempatnya', 'nyaman', 'dan', 'makanannya', 'enak', 'enak', 'ini', 'bukbernya', 'di', 'lantai', 'btw']"
"Pelayanan sangat baik dan sesuai SOP, kamar sangat bagusss !!!! Konsepnya romantis dan cocok buat pasangan. makanan enak dan mungkin perlu bebebrapa inovasi dalam makanan. Terima kasih","['pelayanan', 'sangat', 'baik', 'dan', 'sesuai', 'sop', 'kamar', 'sangat', 'bagusss', 'konsepnya', 'romantis', 'dan', 'cocok', 'buat', 'pasangan', 'makanan', 'enak', 'dan', 'mungkin', 'perlu', 'bebebrapa', 'inovasi', 'dalam', 'makanan', 'terima', 'kasih']"
"Menu bagus dan komplit.
Pelayanan ramah dan membantu","['menu', 'bagus', 'dan', 'komplit', 'pelayanan', 'ramah', 'dan', 'membantu']"
"Pelayanan sangat baik, menu breakfast super lengkap dan rasanya semua tidak mengecewakan. Servis layanan kami didampingi oleh kak lena yg super ramah dan santun.","['pelayanan', 'sangat', 'baik', 'menu', 'breakfast', 'super', 'lengkap', 'dan', 'rasanya', 'semua', 'tidak', 'mengecewakan', 'servis', 'layanan', 'kami', 'didampingi', 'oleh', 'kak', 'lena', 'yg', 'super', 'ramah', 'dan', 'santun']"
"1. Sinyal Wi-Fi SANGAT LEMAH, apalagi kalau buat kerja dan gaming, kalau pun di switch ke mode Data, sinyal jg turun dari 4G ke E (edge), hal ini mengurangi kenyamanan untuk stay di hotel dan seolah"" meminta untuk keluar saja. …","['sinyal', 'wi', 'fi', 'sangat', 'lemah', 'apalagi', 'kalau', 'buat', 'kerja', 'dan', 'gaming', 'kalau', 'pun', 'di', 'switch', 'ke', 'mode', 'data', 'sinyal', 'jg', 'turun', 'dari', 'g', 'ke', 'e', 'edge', 'hal', 'ini', 'mengurangi', 'kenyamanan', 'untuk', 'stay', 'di', 'hotel', 'dan', 'seolah', 'meminta', 'untuk', 'keluar', 'saja']"
"Sarapan enak pelayanan bagus,, terima kasih mbak silvia","['sarapan', 'enak', 'pelayanan', 'bagus', 'terima', 'kasih', 'mbak', 'silvia']"
Terima kasih untuk manager bu fitri sudah di reach complain saya dan terus melakukan peningkatan 🙏👍 …,"['terima', 'kasih', 'untuk', 'manager', 'bu', 'fitri', 'sudah', 'di', 'reach', 'complain', 'saya', 'dan', 'terus', 'melakukan', 'peningkatan']"
Makanan resto nya enak2 dan variatif serta layanan yg ramah.,"['makanan', 'resto', 'nya', 'enak', 'dan', 'variatif', 'serta', 'layanan', 'yg', 'ramah']"
"Breakfast hari ini enak - enak , dan memuaskan🙏 …","['breakfast', 'hari', 'ini', 'enak', 'enak', 'dan', 'memuaskan']"
"Menu breakfast nya sangat bervariasi, banyak banget pilihannya. Saya yg menginap bersama 2 anak, sangat antusias menanti jam breakfast, anak-anak tidak bosan sama sekali. Begitu ada piring kosong pun, meja segera dibersihkan dengan sigap. Mudah-mudahan suatu saat bisa datang ke Jogja kembali dan pasti akan menginap disini lagi.","['menu', 'breakfast', 'nya', 'sangat', 'bervariasi', 'banyak', 'banget', 'pilihannya', 'saya', 'yg', 'menginap', 'bersama', 'anak', 'sangat', 'antusias', 'menanti', 'jam', 'breakfast', 'anak', 'anak', 'tidak', 'bosan', 'sama', 'sekali', 'begitu', 'ada', 'piring', 'kosong', 'pun', 'meja', 'segera', 'dibersihkan', 'dengan', 'sigap', 'mudah', 'mudahan', 'suatu', 'saat', 'bisa', 'datang', 'ke', 'jogja', 'kembali', 'dan', 'pasti', 'akan', 'menginap', 'disini', 'lagi']"
Sarapannya cocok dan banyak pilihan,"['sarapannya', 'cocok', 'dan', 'banyak', 'pilihan']"
Dapat kamar ada jendela ternyata setelah dibuka gordennya ada tembok... 🤭 …,"['dapat', 'kamar', 'ada', 'jendela', 'ternyata', 'setelah', 'dibuka', 'gordennya', 'ada', 'tembok']"
"Pelayanan ramah dan tanggap.
Selalu bersih dan rapi.
Rekomen banget bagi yg liburan ke Jogja dan bingung mau menginap dimana.","['pelayanan', 'ramah', 'dan', 'tanggap', 'selalu', 'bersih', 'dan', 'rapi', 'rekomen', 'banget', 'bagi', 'yg', 'liburan', 'ke', 'jogja', 'dan', 'bingung', 'mau', 'menginap', 'dimana']"
"Kelebihan:
1. Meeting fullboard dg harga paling murah sekelas bintang 5.
Ruang meeting nya banyak,bangunannya megah. …","['kelebihan', 'meeting', 'fullboard', 'dg', 'harga', 'paling', 'murah', 'sekelas', 'bintang', 'ruang', 'meeting', 'nya', 'banyak', 'bangunannya', 'megah']"
"Layanan hotel oke dan stafnya ramah serta inisiatifnya bagus.
Resto pilihan makanan banyak dan kualitasnya oke. Fresh dan enak","['layanan', 'hotel', 'oke', 'dan', 'stafnya', 'ramah', 'serta', 'inisiatifnya', 'bagus', 'resto', 'pilihan', 'makanan', 'banyak', 'dan', 'kualitasnya', 'oke', 'fresh', 'dan', 'enak']"
"bukber dengan harga 150rb/pax

makanan 8/10, nasi biryaninya tapi kurang, dimsumnya cuma beberapa trs abis ga …","['bukber', 'dengan', 'harga', 'rb', 'pax', 'makanan', 'nasi', 'biryaninya', 'tapi', 'kurang', 'dimsumnya', 'cuma', 'beberapa', 'trs', 'abis', 'ga']"
"Sarapannya enak bervariasi sdh 2 hari makanan berbeda ❤️ staff semua ramah
Dibantu dgn Mba lena yg ramaah terima kasih ❤️ mercure jogja","['sarapannya', 'enak', 'bervariasi', 'sdh', 'hari', 'makanan', 'berbeda', 'staff', 'semua', 'ramah', 'dibantu', 'dgn', 'mba', 'lena', 'yg', 'ramaah', 'terima', 'kasih', 'mercure', 'jogja']"
"Kamarnya luas & nyaman, bersih
PeLayanannya bagus
Balroom luas untuk acara","['kamarnya', 'luas', 'nyaman', 'bersih', 'pelayanannya', 'bagus', 'balroom', 'luas', 'untuk', 'acara']"
"pengalaman nginap di Grand Mercure tgl 23 november 2022 lumayan baik tapii ada tapinya sih, untuk hotel sekelas bintang 5 saya berekspektasi fasilitas kamar mendapat smart tv, tapi ternyata belum tersedia. dan sayang nya parkir untuk tamu …","['pengalaman', 'nginap', 'di', 'grand', 'mercure', 'tgl', 'november', 'lumayan', 'baik', 'tapii', 'ada', 'tapinya', 'sih', 'untuk', 'hotel', 'sekelas', 'bintang', 'saya', 'berekspektasi', 'fasilitas', 'kamar', 'mendapat', 'smart', 'tv', 'tapi', 'ternyata', 'belum', 'tersedia', 'dan', 'sayang', 'nya', 'parkir', 'untuk', 'tamu']"
"Pelayanan memuaskan, makananannya enak dan menunya kids friendly juga. Terima kasih mbak silvia yang sudah sangat helpful di restoran","['pelayanan', 'memuaskan', 'makananannya', 'enak', 'dan', 'menunya', 'kids', 'friendly', 'juga', 'terima', 'kasih', 'mbak', 'silvia', 'yang', 'sudah', 'sangat', 'helpful', 'di', 'restoran']"
"Hotelnya nyaman. Servicenya ramah, kamar bersih dan rapih. Menu sarapannya variatif dan enak Good","['hotelnya', 'nyaman', 'servicenya', 'ramah', 'kamar', 'bersih', 'dan', 'rapih', 'menu', 'sarapannya', 'variatif', 'dan', 'enak', 'good']"
"Untuk makanannya udah oke pas dilidah, dan juga banyak menu pilihan jadi tidak bingung mau makan apa lagi, untuk pudingnya fix recomended banget wajib dicoba","['untuk', 'makanannya', 'udah', 'oke', 'pas', 'dilidah', 'dan', 'juga', 'banyak', 'menu', 'pilihan', 'jadi', 'tidak', 'bingung', 'mau', 'makan', 'apa', 'lagi', 'untuk', 'pudingnya', 'fix', 'recomended', 'banget', 'wajib', 'dicoba']"
Makanan baik sesuai Cita Rasa,"['makanan', 'baik', 'sesuai', 'cita', 'rasa']"
"Pelayanan memuaskan, kamar rapi. Pilihan makanan juga banyak","['pelayanan', 'memuaskan', 'kamar', 'rapi', 'pilihan', 'makanan', 'juga', 'banyak']"
"Hotel memiliki kategori yang bisa dibilang sangat memuaskan, lokasi yang strategis dan dekat dengan kota, pelayanan nya yang bisa dibilang sangat cekatan dan bagus untuk hotel sekelasnya.","['hotel', 'memiliki', 'kategori', 'yang', 'bisa', 'dibilang', 'sangat', 'memuaskan', 'lokasi', 'yang', 'strategis', 'dan', 'dekat', 'dengan', 'kota', 'pelayanan', 'nya', 'yang', 'bisa', 'dibilang', 'sangat', 'cekatan', 'dan', 'bagus', 'untuk', 'hotel', 'sekelasnya']"
"Kami stay di hotel ini dari jumat smp minggu siang. Sangat nyaman. Staff helpfull dan kind.. lokasi strategis kebetulan anak lagi demam, jadi bisa periksa di RS Siloam sebelah hotel.. Mau ke Gereja Katolik perjalanan 30 menit smp 1 jam. …","['kami', 'stay', 'di', 'hotel', 'ini', 'dari', 'jumat', 'smp', 'minggu', 'siang', 'sangat', 'nyaman', 'staff', 'helpfull', 'dan', 'kind', 'lokasi', 'strategis', 'kebetulan', 'anak', 'lagi', 'demam', 'jadi', 'bisa', 'periksa', 'di', 'rs', 'siloam', 'sebelah', 'hotel', 'mau', 'ke', 'gereja', 'katolik', 'perjalanan', 'menit', 'smp', 'jam']"
Semua pelayanan top markotop atas nama mba Silka markotop kasih reward bagus untuk tim management nya ya . Terima kasih,"['semua', 'pelayanan', 'top', 'markotop', 'atas', 'nama', 'mba', 'silka', 'markotop', 'kasih', 'reward', 'bagus', 'untuk', 'tim', 'management', 'nya', 'ya', 'terima', 'kasih']"
Ruang kamar keren dan super nyaman. Layanan dinner bagus. Lokasi terjangkau di area kota Jogja. Recommended banget,"['ruang', 'kamar', 'keren', 'dan', 'super', 'nyaman', 'layanan', 'dinner', 'bagus', 'lokasi', 'terjangkau', 'di', 'area', 'kota', 'jogja', 'recommended', 'banget']"
"Grand Mercure Jogja benar-benar memukau! Hotelnya indah, bersih, dan nyaman. Sempurna untuk liburan maupun perjalanan bisnis.""","['grand', 'mercure', 'jogja', 'benar', 'benar', 'memukau', 'hotelnya', 'indah', 'bersih', 'dan', 'nyaman', 'sempurna', 'untuk', 'liburan', 'maupun', 'perjalanan', 'bisnis']"
"Super sekali makanannya, lengkap dan enak semuanya, rekomended sekali baik dari kamar fasilitas pelayanan yngsuper cepat dan ramah sertaaaa rasa makanan yang enakk","['super', 'sekali', 'makanannya', 'lengkap', 'dan', 'enak', 'semuanya', 'rekomended', 'sekali', 'baik', 'dari', 'kamar', 'fasilitas', 'pelayanan', 'yngsuper', 'cepat', 'dan', 'ramah', 'sertaaaa', 'rasa', 'makanan', 'yang', 'enakk']"
